IDENTIFIER: Reference ID,FORMULA,Microstructure,Processing method,grain size,Exp. Density,Calculated Density,HV,Type of test,Test temperature,YS,UTS,Elongation,Elongation plastic,Exp. Young modulus,Calculated Young modulus,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,B2,BCC,FCC,Sec.,HCP,L12,Laves,Other,ANNEAL,CAST,OTHER,POWDER,WROUGHT,C_test,T_test
202,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,ANNEAL,,,7.7,,C,25,1700,,1,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
170,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,7.6,,C,25,,,25,,,210,0,0.304,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
171,Co1 Cr1 Fe1 Ni1,FCC,CAST,,,8.2,,C,25,,,83,,,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
192,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,FCC+B2,CAST,,,7,,T,25,545,1030,16.5,,,,0,0.511,0,0,0,0.511,0.511,0,0.511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
192,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,FCC+B2,CAST,,,7.1,,T,25,545,1050,16.5,,,,0,0.465,0,0,0,0.465,0.465,0,0.465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
192,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,FCC+B2,CAST,,,7.1,,T,25,545,1110,20,,,,0,0.451,0,0,0,0.451,0.451,0,0.451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
194,Al0.108 Co0.514 Cr0.514 Cu0.108 Fe0.514 Ni1,FCC,WROUGHT,,,8,,T,25,719,1048,30,,,209,0,0.108,0,0,0,0.514,0.514,0.108,0.514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
194,Al0.108 Co0.514 Cr0.514 Cu0.108 Fe0.514 Ni1,FCC+L12,WROUGHT,,,8,,T,25,460,732,32,,,,0,0.108,0,0,0,0.514,0.514,0.108,0.514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
200,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,Other,CAST,,,7.7,,T,25,357,459,9,,,,0,0.242,0,0,0,0.515,0.515,0.242,0.515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
200,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,Other,ANNEAL,,,7.7,,T,25,365,365,0.1,,,,0,0.242,0,0,0,0.515,0.515,0.242,0.515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
200,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,FCC+L12,ANNEAL,,,7.7,,T,25,215,489,39,,,,0,0.242,0,0,0,0.515,0.515,0.242,0.515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
172,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,Other,WROUGHT,,,7.6,,T,25,1284,1344,7.6,,,,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
173,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,WROUGHT,,,7.6,,T,25,1290,1400,5,,,189,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
173,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,Other,WROUGHT,,,7.6,,T,25,650,790,27,,,,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
180,Al1 Co1 Cr1 Cu1 Fe1 Ni1,BCC+Sec.,CAST,,,7.1,,T,25,790,790,0.2,,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
180,Al1 Co1 Cr1 Cu1 Fe1 Ni1,BCC+Sec.,WROUGHT,,,7.1,,T,25,1040,1170,1,,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
190,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,CAST,,,6.7,,T,700,395,400,1,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
190,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC+Sec.,OTHER,,,6.7,,T,700,295,393,12,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
180,Al1 Co1 Cr1 Cu1 Fe1 Ni1,BCC+Sec.,CAST,,,7.1,,T,700,350,360,5,,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
180,Al1 Co1 Cr1 Cu1 Fe1 Ni1,BCC+Sec.,WROUGHT,,,7.1,,T,700,63,91,63,,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
173,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,WROUGHT,,,7.6,,T,700,180,185,5,,,189,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
173,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,Other,WROUGHT,,,7.6,,T,700,160,180,12,,,,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
214,Co1 Cr1 Fe1 Ni1 Ti0.2,FCC,WROUGHT,51,,7.9,,T,25,700,1240,36,,,218,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
214,Co1 Cr1 Fe1 Ni1 Ti0.2,FCC,WROUGHT,,,7.9,,T,-196,860,1580,46,,,218,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
222,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20,,8,,T,25,1198,,1.5,,,220,0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
222,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20,,8,,T,25,1403,,1.2,,,220,0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
222,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,20,,8,,T,25,711,928,30.3,,,220,0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
222,Al0.1 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,7,,8,,T,25,356,,42.4,,,220,0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
236,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.5,,8,,T,25,1120,,1.1,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
236,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,-196,1692,,10.3,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
245,Al0.5 Cr0.5 Fe0.5 Ni1,FCC+BCC+B2,CAST,,,6.7,,T,25,774,1357,6.4,,,,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
245,Al0.429 Cr0.476 Fe0.476 Ni1,FCC+BCC+B2,CAST,,,6.9,,T,25,610,1173,9.1,,,,0,0.429,0,0,0,0,0.476,0,0.476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
245,Al0.364 Cr0.455 Fe0.455 Ni1,FCC+BCC+B2,CAST,,,7,,T,25,479,956,12.7,,,,0,0.364,0,0,0,0,0.455,0,0.455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
245,Al0.304 Cr0.435 Fe0.435 Ni1,FCC+BCC+B2,CAST,,,7.2,,T,25,461,835,30,,,,0,0.304,0,0,0,0,0.435,0,0.435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
245,Al0.25 Cr0.417 Fe0.417 Ni1,FCC,CAST,,,7.3,,T,25,441,757,45,,,196,0,0.25,0,0,0,0,0.417,0,0.417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
98,Co1 Cr1 Ni1,FCC,WROUGHT,1.6,,8.3,468,T,25,1100,,23,,,231,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
98,Co1 Cr1 Ni1,FCC,WROUGHT,2.3,,8.3,326,T,25,597,,53,,,231,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
98,Co1 Cr1 Ni1,FCC,WROUGHT,24,,8.3,223,T,25,346,,76,,,231,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
105,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,FCC+B2,WROUGHT,,,7.1,,T,25,1263,,21.4,,,,0,0.476,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
105,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,FCC+B2,WROUGHT,,,7.1,,T,25,1154,,25,,,,0,0.476,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
105,Al0.476 Co0.476 Cr0.476 Fe0.476 Ni1,FCC+B2,WROUGHT,,,7.1,,T,25,1490,,16,,,,0,0.476,0,0,0,0.476,0.476,0,0.476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,8,130.2,C,25,210,,57,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,394.1,C,25,1150,,6,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,430.7,C,25,1300,,0.7,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,24,,9.2,427.9,C,25,1108,,28.3,,,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,30,,9.2,444.3,C,25,1308,,27.9,,,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,38,,9.2,510.9,C,25,1373,,29.5,,,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
135,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,30,,8,,T,25,300,676,52,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
135,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,0.65,,8,,T,25,800,888,39.5,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
136,Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,0.4,,8,415,C,25,1314,,,20.3,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
136,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.9,432,C,25,1631,,,12.6,,,0,0.1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
136,Al0.3 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,0.2,,7.6,511,C,25,1836,,,4.9,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
136,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.4,553,C,25,1932,,,3.8,,,0,0.5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
136,Al0.7 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,0.2,,7.1,622,C,25,2230,,,1.69,,,0,0.7,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
136,Al1 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,6.8,684,C,25,,,,0,,,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,20,446,664,63,,189,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,-73,488,790,72,,194,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,-196,590,1070,78,,204,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,-223,,1152,68.6,,,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,-253,,1240,62,,,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,,,8.2,,T,-268.8,680,1251,61.6,,221,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
138,Co1 Cr1 Fe1 Ni1,FCC,CAST,,,8.2,94.7,,,,,,,,226,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
138,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,7.6,117,,,,,,,,210,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
138,Al0.6 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2,CAST,,,7.2,228,,,,,,,,,0,0.6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
138,Al0.9 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2,CAST,,,6.8,511,,,,,,,,,0,0.9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
138,Al0.9 Co1 Cr1 Fe1 Ni1 Ti0.5,BCC+B2+Sec.,CAST,,,6.5,623,,,,,,,,,0,0.9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
139,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,8,,C,25,216,,,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
139,Co1 Cr1 Fe1 Mn1 Mo0.042 Ni1,FCC,CAST,,,8.1,,C,25,225,,,,,221,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
139,Co1 Cr1 Fe1 Mn1 Mo0.087 Ni1,FCC+Sec.,CAST,,,8.1,,C,25,330,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
139,Co1 Cr1 Fe1 Mn1 Mo0.136 Ni1,FCC+Sec.,CAST,,,8.1,,C,25,560,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
139,Co1 Cr1 Fe1 Mn1 Mo0.19 Ni1,FCC+Sec.,CAST,,,8.1,,C,25,765,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+L12,WROUGHT,,,7.6,,T,25,143,400,65,,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+L12,WROUGHT,,,7.6,,T,25,471,850,45,,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+B2+Sec.,WROUGHT,,,7.6,,T,25,841,1050,35,,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2+Sec.,WROUGHT,,,7.6,,T,25,161,1650,7,,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2+Sec.,WROUGHT,,,7.6,,T,25,187,1850,5,,,,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
142,Al1 Co1 Cr1 Ni1,BCC+B2,CAST,,,6.4,1183,C,25,1750,,16.7,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
143,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,7.9,,8,,T,25,378.7,700.1,54,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
143,C0.5 Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,4.7,,7.6,,T,25,520.9,791.4,40.3,,,,0,0,0,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
143,C1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,3.5,,7.3,,T,25,643.8,887.6,31.9,,,,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,,,8.6,,T,25,,,8,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,0.7,,8.6,,T,25,,,14,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,0.8,,8.6,,T,25,1100,1300,32,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,1.2,,8.6,,T,25,950,,36,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,3.2,,8.6,,T,25,649,,42,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,18.2,,8.6,,T,25,439,,63,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,94.1,,8.6,,T,25,309,,82,,,231,0,0,0,0,0,1,0.588,0,0.176,0,0,0,0,0,0.176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
145,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,8,,T,25,386.2,666.3,57.5,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
